zero:[0.0, -0.00016406094968746698, 0.0, 0.0, 0.0]
after_homing:[0.0, 2.423239568078455, -1.791273124690903, 1.5101635885806135, 0.0]
test_pose:[0.4960836599406083, 0.5437103791019547, -1.791273124690903, 1.2135972420817371, 0.0]
scan:[-1.5034004377291352, 1.7700291515685531, -0.8677740389001513, -0.10191326568245287, 0.0]
take1:[-0.8894808733401303, 1.4752901647965149, -2.0301011870070043, -0.11001857472871457, 0.0]
take2:[-1.0814758177057664, 1.4752901647965149, -2.0301458674358557, -0.11001857472871457, 0.0]
take3:[-1.3090232934674522, 1.4752901647965149, -2.0301458674358557, -0.11001857472871457, 0.0]
pre_take:[-1.1252750298174894, 2.1565656502114106, -2.2052167031107524, -0.10191326568245287, 0.0]
leave:[-0.7394523708386976, 0.7409830245926966, -1.361356816555577, -0.9810565538630205, 0.0]
